S000005896	CDS					YOR369C		15	1028625	1028194	C		2011-02-03	1996-07-31	
S000006927	long terminal repeat		YFLWdelta4			chromosome 6		6	143540	143871	W		2011-02-03	2000-05-19	Ty2 LTR
S000006928	long terminal repeat		YFLWdelta5			chromosome 6		6	143872	143947	W		2011-02-03	2000-05-19	Ty1 LTR
S000006853	long terminal repeat		YDRCdelta21			chromosome 4		4	987483	987150	C		2011-02-03	2000-05-19	Ty1 LTR
S000006438	ORF	Verified	YPL249C-A	RPL36B	60S ribosomal protein eL36 RPL36B|eL36|L36B|L36e|L39|YL39	chromosome 16	L000004515	16	76239	75699	C		1999-07-17	1999-07-17	Ribosomal 60S subunit protein L36B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L36, no bacterial homolog; RPL36B has a paralog, RPL36A, that arose from the whole genome duplication
S000006438	CDS					YPL249C-A		16	76239	76224	C		1999-07-17	1999-07-17	
S000006438	CDS					YPL249C-A		16	75985	75699	C		1997-07-17	1997-07-17	
S000006438	intron					YPL249C-A		16	76223	75986	C		1997-07-17	1997-07-17	
S000001224	ORF	Verified	YHR181W	SVP26	ERV26	chromosome 8		8	467228	467914	W		2005-11-07	1996-07-31	ER exit adaptor for Golgi mannosyltransferases; facilitates the exit of Kre2p, Ktr1p and Mnn4p from the ER; involved in COPII-coated vesicle cargo loading and transport; may also promote the retention of proteins in the early Golgi compartment; integral membrane protein of early Golgi and ER
S000001224	CDS					YHR181W		8	467228	467914	W		2005-11-07	1996-07-31	
S000006854	long terminal repeat		YDRCdelta22			chromosome 4		4	992642	992309	C		2011-02-03	2000-05-19	Ty1 LTR
S000001643	ORF	Verified	YKL160W	ELF1		chromosome 11		11	153269	153706	W		2011-02-03	1996-07-31	Transcription elongation factor with a conserved zinc finger domain; implicated in the maintenance of proper chromatin structure in actively transcribed regions; deletion inhibits Brome mosaic virus (BMV) gene expression
S000001643	CDS					YKL160W		11	153269	153706	W		2011-02-03	1996-07-31	
S000000074	ORF	Verified	YAR023C	DFP1	DUP240 family protein	chromosome 1		1	179820	179281	C		2011-02-03	2011-02-03	Putative integral membrane protein; member of DUP240 gene family
S000000074	CDS					YAR023C		1	179820	179281	C		2011-02-03	2011-02-03	
S000006855	long terminal repeat		YDRCsigma1			chromosome 4		4	651503	651420	C		2011-02-03	2000-05-19	Ty3 LTR
S000028590	ORF	Dubious	YPR108W-A			chromosome 16		16	744175	744387	W		2011-02-03	2003-07-29	Putative protein of unknown function; identified by fungal homology and RT-PCR; overlaps tRNA-Thr/YNCP0016W
S000028590	CDS					YPR108W-A		16	744175	744387	W		2011-02-03	2003-07-29	
S000006439	ORF	Verified	YCR020W-B	HTL1		chromosome 3	L000004545	3	155320	155556	W		2011-02-03	1999-07-17	Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance
S000006439	CDS					YCR020W-B		3	155320	155556	W		2011-02-03	1999-07-17	
S000028743	ORF	Dubious	YEL034C-A			chromosome 5		5	86215	85613	C		2003-07-29	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps HYP2/YEL034W, a verified gene that encodes eiF-5A
S000028743	CDS					YEL034C-A		5	86215	85613	C		2003-07-29	2003-07-29	
S000028744	ORF	Dubious	YEL053W-A			chromosome 5		5	52908	53255	W		2003-07-29	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene RPL12A/YEL054C
S000028744	CDS					YEL053W-A		5	52908	53255	W		2003-07-29	2003-07-29	
S000001440	ORF	Verified	YIR001C	SGN1	RBP1|RBP29	chromosome 9		9	356895	356143	C		2011-02-03	1994-12-10	Cytoplasmic RNA-binding protein; contains an RNA recognition motif (RRM); may have a role in mRNA translation, as suggested by genetic interactions with genes encoding proteins involved in translational initiation
S000001440	CDS					YIR001C		9	356895	356143	C		2011-02-03	1994-12-10	
S000000401	ORF	Verified	YBR197C			chromosome 2		2	615856	615203	C		2011-02-03	1997-01-28	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YBR197C is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress; YBR197C has a paralog, YPL077C, that arose from the whole genome duplication
S000000401	CDS					YBR197C		2	615856	615203	C		2011-02-03	1997-01-28	
S000000774	ORF	Verified	YEL048C	TCA17		chromosome 5		5	65167	64709	C		1996-07-31	1996-07-31	Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating intra-Golgi and endosome-Golgi traffic; promotes association of TRAPPII-specific subunits with the TRAPP core complex; sedlin related; human Sedlin mutations cause SEDT, a skeletal disorder
S000000774	CDS					YEL048C		5	65167	64709	C		1996-07-31	1996-07-31	
S000000775	ORF	Verified	YEL049W	PAU2	seripauperin PAU2	chromosome 5	L000002738	5	63728	64090	W		1996-07-31	1996-07-31	Member of the seripauperin multigene family; encoded mainly in subtelomeric region; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme 
S000000775	CDS					YEL049W		5	63728	64090	W		1996-07-31	1996-07-31	
S000028817	ORF	Verified	YBR221W-A			chromosome 2		2	666538	666642	W		2011-02-03	2003-07-29	Protein of unknown function; identified by expression profiling and mass spectrometry
S000028817	CDS					YBR221W-A		2	666538	666642	W		2011-02-03	2003-07-29	
S000028745	ORF	Dubious	YER006C-A			chromosome 5		5	164661	164344	C		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF PAC2/YER007W
S000028745	CDS					YER006C-A		5	164661	164344	C		2011-02-03	2003-07-29	
S000001452	ORF	Verified	YIR013C	GAT4		chromosome 9	S000007452	9	380384	380019	C		2011-02-03	1994-12-10	Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT3, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants
S000001452	CDS					YIR013C		9	380384	380019	C		2011-02-03	1994-12-10	
S000005054	ORF	Verified	YNL110C	NOP15	rRNA-binding ribosome biosynthesis protein NOP15	chromosome 14		14	418488	417826	C		2011-02-03	1996-07-31	Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm
S000005054	CDS					YNL110C		14	418488	417826	C		2011-02-03	1996-07-31	
S000005055	ORF	Verified	YNL111C	CYB5		chromosome 14	L000002498	14	417302	416940	C		2011-02-03	1996-07-31	Cytochrome b5; involved in the sterol and lipid biosynthesis pathways; acts as an electron donor to support sterol C5-6 desaturation
S000005055	CDS					YNL111C		14	417302	416940	C		2011-02-03	1996-07-31	
S000006856	long terminal repeat		YDRWsigma2		YDRCsigma2	chromosome 4		4	668096	668436	W		2011-02-03	2007-04-02	Ty3 LTR
S000000358	ORF	Verified	YBR154C	RPB5	ABC27|DNA-directed RNA polymerase core subunit RPB5	chromosome 2	L000001590|L000001679	2	549009	548362	C		2011-02-03	1997-01-28	RNA polymerase subunit ABC27; common to RNA polymerases I, II, and III; contacts DNA and affects transactivation
S000000358	CDS					YBR154C		2	549009	548362	C		2011-02-03	1997-01-28	
S000028746	ORF	Uncharacterized	YER038W-A	FMP49		chromosome 5		5	228451	228831	W		2011-02-03	2003-07-29	Mitochondrial protein of unknown function; almost completely overlaps ORF HVG1/YER039C
S000028746	CDS					YER038W-A		5	228451	228831	W		2011-02-03	2003-07-29	
S000006463	centromere		CEN1	CEN1		chromosome 1	L000000294	1	151465	151582	W	0.0	2011-02-03	2006-05-08	Chromosome I centromere
S000006463	centromere_DNA_Element_I					CEN1		1	151465	151474	W		2011-02-03	2004-10-04	
S000006463	centromere_DNA_Element_II					CEN1		1	151475	151557	W		2011-02-03	2004-10-04	
S000006463	centromere_DNA_Element_III					CEN1		1	151558	151582	W		2011-02-03	2004-10-04	
S000005811	ORF	Verified	YOR285W	RDL1	thiosulfate sulfurtransferase RDL1	chromosome 15		15	849635	850054	W		2011-02-03	1996-07-31	Thiosulfate sulfurtransferase; contains a rhodanese-like domain; localized to the mitochondrial outer membrane; protein abundance increases in response to DNA replication stress; similar to the human TSTD gene
S000005811	CDS					YOR285W		15	849635	850054	W		2011-02-03	1996-07-31	
S000028440	ARS		ARS1003			chromosome 10		10	16124	16762	W		2002-12-16	2002-12-16	Autonomously Replicating Sequence
S000006464	centromere		CEN2	CEN2		chromosome 2	L000000295	2	238207	238323	W	0.0	2011-02-03	2000-05-19	Chromosome II centromere
S000006464	centromere_DNA_Element_I					CEN2		2	238207	238216	W		2011-02-03	2004-10-04	
S000006464	centromere_DNA_Element_II					CEN2		2	238217	238298	W		2011-02-03	2004-10-04	
S000006464	centromere_DNA_Element_III					CEN2		2	238299	238323	W		2011-02-03	2004-10-04	
S000006465	centromere		CEN3	CEN3		chromosome 3	L000000296	3	114385	114501	W	0.0	2011-02-03	2000-05-19	Chromosome III centromere
S000006465	centromere_DNA_Element_I					CEN3		3	114385	114394	W		2011-02-03	2004-10-04	
S000006465	centromere_DNA_Element_II					CEN3		3	114395	114476	W		2011-02-03	2004-10-04	
S000006465	centromere_DNA_Element_III					CEN3		3	114477	114501	W		2011-02-03	2004-10-04	
S000006466	centromere		CEN4	CEN4		chromosome 4	L000000297	4	449711	449821	W	0.0	2011-02-03	2006-05-08	Chromosome IV centromere
S000006466	centromere_DNA_Element_I					CEN4		4	449711	449720	W		2011-02-03	2004-10-04	
S000006466	centromere_DNA_Element_II					CEN4		4	449721	449796	W		2011-02-03	2004-10-04	
S000006466	centromere_DNA_Element_III					CEN4		4	449797	449821	W		2011-02-03	2004-10-04	
S000006467	centromere		CEN5	CEN5		chromosome 5	L000000298	5	151987	152104	W	0.0	2011-02-03	2006-05-08	Chromosome V centromere
S000006467	centromere_DNA_Element_I					CEN5		5	151987	151996	W		2011-02-03	2004-10-04	
S000006467	centromere_DNA_Element_II					CEN5		5	151997	152079	W		2011-02-03	2004-10-04	
S000006467	centromere_DNA_Element_III					CEN5		5	152080	152104	W		2011-02-03	2004-10-04	
S000006468	centromere		CEN7	CEN7		chromosome 7	L000000300	7	497038	496920	C	0.0	2011-02-03	2006-05-09	Chromosome VII centromere
S000006468	centromere_DNA_Element_I					CEN7		7	497038	497029	C		2011-02-03	2004-10-08	
S000006468	centromere_DNA_Element_II					CEN7		7	497028	496945	C		2011-02-03	2004-10-08	
S000006468	centromere_DNA_Element_III					CEN7		7	496944	496920	C		2011-02-03	2004-10-08	
S000028749	ORF	Dubious	YER068C-A			chromosome 5		5	295732	295301	C		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps ORF ARG5,6/YER069W
S000028749	CDS					YER068C-A		5	295732	295301	C		2011-02-03	2003-07-29	
S000028441	ARS		ARS1004			chromosome 10		10	23662	24158	W		2002-12-16	2002-12-16	Autonomously Replicating Sequence
S000028441	ARS_consensus_sequence					ARS1004		10	23819	23835	W		2014-11-18	2014-11-18	
S000028750	ORF	Dubious	YER076W-A			chromosome 5		5	313390	313737	W		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YER076C
S000028750	CDS					YER076W-A		5	313390	313737	W		2011-02-03	2003-07-29	
S000004065	ORF	Verified	YLR075W	RPL10	60S ribosomal protein uL16 RPL10|GRC5|L10|L16|QSR1|uL16	chromosome 12	L000000727	12	282927	283592	W		2011-02-03	1996-07-31	Ribosomal 60S subunit protein L10; homologous to mammalian ribosomal protein L10 and bacterial L16; responsible for joining the 40S and 60S subunits; regulates translation initiation; similar to members of the QM gene family; protein abundance increases under DNA replication stress; mutations in human homolog implicated in T-cell acute lymphoblastic leukemia and also autism spectrum disorders (ASD); human RPL10 can complement yeast null mutant
S000004065	CDS					YLR075W		12	282927	283592	W		2011-02-03	1996-07-31	
S000000075	ORF	Verified	YAR027W	UIP3	DUP240 family protein UIP3	chromosome 1		1	183770	184477	W		2011-02-03	1996-07-31	Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family
S000000075	CDS					YAR027W		1	183770	184477	W		2011-02-03	1996-07-31	
S000004066	ORF	Dubious	YLR076C			chromosome 12		12	283607	283185	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the essential gene RPL10 which encodes the ribosomal protein L10
S000004066	CDS					YLR076C		12	283607	283185	C		2011-02-03	1996-07-31	
S000028751	ORF	Dubious	YER079C-A			chromosome 5		5	320240	319902	C		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF AIM9/YER080W
S000028751	CDS					YER079C-A		5	320240	319902	C		2011-02-03	2003-07-29	
S000028457	ARS		ARS1020		ARSX-654	chromosome 10		10	654375	654614	W		2011-02-03	2006-09-07	Autonomously Replicating Sequence
S000006469	centromere		CEN8	CEN8		chromosome 8	L000000301	8	105703	105586	C	0.0	2011-02-03	2004-10-08	Chromosome VIII centromere
S000006469	centromere_DNA_Element_I					CEN8		8	105703	105694	C		2011-02-03	2004-10-08	
S000006469	centromere_DNA_Element_II					CEN8		8	105693	105611	C		2011-02-03	2004-10-08	
S000006469	centromere_DNA_Element_III					CEN8		8	105610	105586	C		2011-02-03	2004-10-08	
S000028458	ARS		ARS1022		ARSX-712	chromosome 10		10	711896	712142	W		2011-02-03	2006-09-07	Autonomously Replicating Sequence
S000006470	centromere		CEN9	CEN9		chromosome 9	L000000302	9	355629	355745	W	0.0	2011-02-03	2006-05-09	Chromosome IX centromere
S000006470	centromere_DNA_Element_I					CEN9		9	355629	355638	W		2011-02-03	2004-10-05	
S000006470	centromere_DNA_Element_II					CEN9		9	355639	355720	W		2011-02-03	2004-10-05	
S000006470	centromere_DNA_Element_III					CEN9		9	355721	355745	W		2011-02-03	2004-10-05	
S000005812	ORF	Verified	YOR286W	RDL2	AIM42|thiosulfate sulfurtransferase RDL2	chromosome 15		15	850280	850729	W		2011-02-03	1996-07-31	Protein with rhodanese activity; contains a rhodanese-like domain similar to Rdl1p, Uba4p, Tum1p, and Ych1p; overexpression causes a cell cycle delay; null mutant displays elevated frequency of mitochondrial genome loss
S000005812	CDS					YOR286W		15	850280	850729	W		2011-02-03	1996-07-31	
S000006471	centromere		CEN10	CEN10		chromosome 10	L000000303	10	436425	436307	C	0.0	2011-02-03	2004-10-08	Chromosome X centromere
S000006471	centromere_DNA_Element_I					CEN10		10	436425	436416	C		2011-02-03	2004-10-08	
S000006471	centromere_DNA_Element_II					CEN10		10	436415	436332	C		2011-02-03	2004-10-08	
S000006471	centromere_DNA_Element_III					CEN10		10	436331	436307	C		2011-02-03	2004-10-08	
S000005945	ORF	Verified	YPL024W	RMI1	NCE4	chromosome 16	L000004399	16	503517	504242	W		2011-02-03	1996-07-31	Subunit of the RecQ (Sgs1p) - Topo III (Top3p) complex; stimulates superhelical relaxing, DNA catenation/decatenation and ssDNA binding activities of Top3p; involved in response to DNA damage; functions in S phase-mediated cohesion establishment via a pathway involving the Ctf18-RFC complex and Mrc1p; stimulates Top3p DNA catenation/decatenation activity; null mutants display increased rates of recombination and delayed S phase
S000005945	CDS					YPL024W		16	503517	504242	W		2011-02-03	1996-07-31	
S000006472	centromere		CEN11	CEN11		chromosome 11	L000000304	11	440246	440129	C	0.0	2011-02-03	2004-10-08	Chromosome XI centromere
S000006472	centromere_DNA_Element_I					CEN11		11	440246	440237	C		2011-02-03	2004-10-08	
S000006472	centromere_DNA_Element_II					CEN11		11	440236	440154	C		2011-02-03	2004-10-08	
S000006472	centromere_DNA_Element_III					CEN11		11	440153	440129	C		2011-02-03	2004-10-08	
S000006473	centromere		CEN12	CEN12		chromosome 12	L000000305	12	150947	150828	C	0.0	2011-02-03	2004-10-08	Chromosome XII centromere
S000006473	centromere_DNA_Element_I					CEN12		12	150947	150938	C		2011-02-03	2004-10-08	
S000006473	centromere_DNA_Element_II					CEN12		12	150937	150853	C		2011-02-03	2004-10-08	
S000006473	centromere_DNA_Element_III					CEN12		12	150852	150828	C		2011-02-03	2004-10-08	
S000005826	ORF	Dubious	YOR300W			chromosome 15		15	880575	880883	W		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps with verified gene BUD7/YOR299W; mutation affects bipolar budding and bud site selection, though phenotype could be due to the mutation's effects on BUD7
S000005826	CDS					YOR300W		15	880575	880883	W		2011-02-03	1996-07-31	
S000006474	centromere		CEN13	CEN13		chromosome 13	L000000306	13	268031	268149	W	0.0	2004-10-08	2004-10-08	Chromosome XIII centromere
S000006474	centromere_DNA_Element_I					CEN13		13	268031	268040	W		2004-10-05	2004-10-05	
S000006474	centromere_DNA_Element_II					CEN13		13	268041	268124	W		2004-10-05	2004-10-05	
S000006474	centromere_DNA_Element_III					CEN13		13	268125	268149	W		2004-10-05	2004-10-05	
S000005946	ORF	Dubious	YPL025C			chromosome 16		16	503030	502473	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000005946	CDS					YPL025C		16	503030	502473	C		2011-02-03	1996-07-31	
S000114848	ARS		ARS1208	ARS1208	ARSXII-151|CEN12 ARS	chromosome 12		12	150947	151389	W		2011-02-03	2006-04-13	Autonomously Replicating Sequence
S000114848	ARS_consensus_sequence					ARS1208		12	151078	151094	W		2014-11-18	2014-11-18	
S000006475	centromere		CEN14	CEN14		chromosome 14	L000000307	14	628758	628875	W	0.0	2011-02-03	2004-10-08	Chromosome XIV centromere
S000006475	centromere_DNA_Element_I					CEN14		14	628758	628767	W		2011-02-03	2004-10-08	
S000006475	centromere_DNA_Element_II					CEN14		14	628768	628850	W		2011-02-03	2004-10-08	
S000006475	centromere_DNA_Element_III					CEN14		14	628851	628875	W		2011-02-03	2004-10-08	
S000006476	centromere		CEN15	CEN15		chromosome 15	L000000308	15	326702	326584	C	0.0	2011-02-03	2004-10-08	Chromosome XV centromere
S000006476	centromere_DNA_Element_I					CEN15		15	326702	326693	C		2011-02-03	2004-10-08	
S000006476	centromere_DNA_Element_II					CEN15		15	326692	326609	C		2011-02-03	2004-10-08	
S000006476	centromere_DNA_Element_III					CEN15		15	326608	326584	C		2011-02-03	2004-10-08	
S000118317	ARS		ARS104		ARSI-31	chromosome 1		1	30946	31183	W		2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000118317	ARS_consensus_sequence					ARS104		1	31002	31018	W		2014-11-18	2014-11-18	
S000028459	ARS		ARS1023			chromosome 10		10	729983	730513	W		2011-02-03	2002-12-16	Autonomously Replicating Sequence
S000001063	ORF	Verified	YHR021C	RPS27B	40S ribosomal protein eS27 RPS27B|eS27|rp61|S27B|S27e|YS20	chromosome 8	L000002713	8	148669	147871	C		2011-02-03	1996-07-31	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S27, no bacterial homolog; RPS27B has a paralog, RPS27A, that arose from the whole genome duplication
S000001063	CDS					YHR021C		8	148669	148667	C		2011-02-03	1996-07-31	
S000001063	CDS					YHR021C		8	148116	147871	C		2011-02-03	1996-07-31	
S000001063	intron					YHR021C		8	148666	148117	C		2011-02-03	1996-07-31	
S000006477	centromere		CEN16	CEN16		chromosome 16	L000000309	16	555957	556073	W	0.0	2011-02-03	2006-05-09	Chromosome XVI centromere
S000006477	centromere_DNA_Element_I					CEN16		16	555957	555966	W		2011-02-03	2004-10-05	
S000006477	centromere_DNA_Element_II					CEN16		16	555967	556048	W		2011-02-03	2004-10-05	
S000006477	centromere_DNA_Element_III					CEN16		16	556049	556073	W		2011-02-03	2004-10-05	
S000028460	ARS		ARS1024		ARSX-737	chromosome 10		10	737034	737275	W		2011-02-03	2006-09-07	Autonomously Replicating Sequence
S000006929	long terminal repeat		YFLWtau1			chromosome 6		6	144203	144523	W		2011-02-03	2000-05-19	Ty4 LTR
S000006930	LTR retrotransposon		YFLWTy2-1		Ty2	chromosome 6		6	137913	143871	W		2011-02-03	2000-05-19	Ty2 element, LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats
S000006931	long terminal repeat		YFRCdelta8			chromosome 6		6	162135	161804	C		2011-02-03	2000-05-19	Ty1 LTR
S000118319	ARS		ARS107		ARSI-125	chromosome 1		1	124349	124597	W		2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000118319	ARS_consensus_sequence					ARS107		1	124463	124479	W		2014-11-18	2014-11-18	
S000001454	ORF	Verified	YIR015W	RPR2	ribonuclease P protein subunit RPR2	chromosome 9	L000004310	9	381948	382382	W		2011-02-03	1994-12-10	Subunit of nuclear RNase P; nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; not shared between RNase MRP and RNase P, in contrast to all other RNase P protein subunits; increases the activity and thermal stability of the complex, along with Pop2p; protein abundance increases in response to DNA replication stress
S000001454	CDS					YIR015W		9	381948	382382	W		2011-02-03	1994-12-10	
S000006932	long terminal repeat		YFRCdelta9			chromosome 6		6	191854	191685	C		2011-02-03	2000-05-19	Ty1 LTR
S000118347	ARS		ARS211		ARSII-326	chromosome 2		2	326140	326375	W		2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000118347	ARS_consensus_sequence					ARS211		2	326153	326169	W		2014-11-18	2014-11-18	
S000118349	ARS		ARS215		ARSII-418	chromosome 2		2	417784	418079	W		2011-02-03	2006-08-30	Autonomously Replicating Sequence; replication origin of very weak function
S000006933	long terminal repeat		YFRWdelta7			chromosome 6		6	158376	158686	W		2011-02-03	2000-05-19	Ty1 LTR
S000006934	long terminal repeat		YFRWdelta10			chromosome 6		6	206922	207138	W		2011-02-03	2000-05-19	Ty1 LTR
S000006935	long terminal repeat		YGLCdelta1			chromosome 7		7	111505	111226	C		2011-02-03	2000-05-19	Ty1 LTR
S000028591	ORF	Dubious	YPR169W-A			chromosome 16		16	883239	883457	W		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps two other dubious ORFs: YPR170C and YPR170W-B
S000028591	CDS					YPR169W-A		16	883239	883457	W		2011-02-03	2003-07-29	
S000028461	ARS		ARS1025			chromosome 10		10	744408	745008	W		2011-02-03	2002-12-16	Autonomously Replicating Sequence
S000028461	ARS_consensus_sequence					ARS1025		10	744632	744648	W		2014-11-18	2014-11-18	
S000003633	ORF	Verified	YJL097W	PHS1	enoyl-CoA hydratase PHS1	chromosome 10		10	245591	246244	W		2011-02-03	1996-07-31	Essential 3-hydroxyacyl-CoA dehydratase of the ER membrane; involved in elongation of very long-chain fatty acids; evolutionarily conserved, similar to mammalian PTPLA and PTPLB; involved in sphingolipid biosynthesis and protein trafficking
S000003633	CDS					YJL097W		10	245591	246244	W		2011-02-03	1996-07-31	
S000028608	ORF	Dubious	YCR047W-A			chromosome 3		3	211301	211507	W		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps with YCR047C; identified by gene-trapping, microarray expression analysis, and genome-wide homology searching
S000028608	CDS					YCR047W-A		3	211301	211507	W		2011-02-03	2003-07-29	
S000006936	long terminal repeat		YGLCdelta5			chromosome 7		7	319341	319009	C		2011-02-03	2000-05-19	Ty1 LTR
S000006937	long terminal repeat		YGLCsigma1			chromosome 7		7	319762	319423	C		2011-02-03	2000-05-19	Ty3 LTR
S000118350	ARS		ARS216		ARSII-487	chromosome 2		2	486707	486954	W		2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000118350	ARS_consensus_sequence					ARS216		2	486843	486859	W		2014-11-18	2014-11-18	
S000005998	ORF	Verified	YPL077C			chromosome 16		16	410090	409368	C		2011-02-03	1996-07-31	Protein of unknown function; regulates PIS1 expression; mutant displays spore wall assembly defect in ether sensitivity screen; YPL077C is not an essential gene; YPL077C has a paralog, YBR197C, that arose from the whole genome duplication
S000005998	CDS					YPL077C		16	410090	409368	C		2011-02-03	1996-07-31	
S000002269	ORF	Verified	YDL111C	RRP42	exosome non-catalytic core subunit RRP42	chromosome 4	L000003551	4	264110	263313	C		2004-02-11	1996-07-31	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp42p (EXOSC7)
S000002269	CDS					YDL111C		4	264110	263313	C		2004-02-11	1996-07-31	
S000006938	long terminal repeat		YGLCsigma3			chromosome 7		7	405453	405208	C		2011-02-03	2000-05-19	Ty3 LTR
S000006939	long terminal repeat		YGLCtau3			chromosome 7		7	320707	320355	C		2011-02-03	2000-05-19	Ty4 LTR
S000005665	ORF	Dubious	YOR139C			chromosome 15		15	587342	586950	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SFL1/YOR140W
S000005665	CDS					YOR139C		15	587342	586950	C		2011-02-03	1996-07-31	
S000004859	ORF	Dubious	YMR245W			chromosome 13		13	758563	759183	W		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000004859	CDS					YMR245W		13	758563	759183	W		2011-02-03	1996-07-31	
S000006940	long terminal repeat		YGLWdelta2			chromosome 7		7	111506	111698	W		2011-02-03	2000-05-19	Ty1 LTR
S000006941	long terminal repeat		YGLWdelta3			chromosome 7		7	114939	115269	W		2011-02-03	2000-05-19	Ty1 LTR
S000028752	ORF	Dubious	YER084W-A			chromosome 5		5	327598	328110	W		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps uncharacterized ORF YER085C
S000028752	CDS					YER084W-A		5	327598	328110	W		2011-02-03	2003-07-29	
S000006942	long terminal repeat		YGLWdelta4			chromosome 7		7	318697	318860	W		2011-02-03	2000-05-19	Ty1 LTR
S000118351	ARS		ARS220		ARSII-623	chromosome 2		2	622671	622939	W		2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000001206	ORF	Verified	YHR163W	SOL3	6-phosphogluconolactonase SOL3	chromosome 8	L000003117	8	423724	424473	W		2011-02-03	2005-11-07	6-phosphogluconolactonase; catalyzes the second step of the pentose phosphate pathway; weak multicopy suppressor of los1-1 mutation; homologous to Sol2p and Sol1p; SOL3 has a paralog, SOL4, that arose from the whole genome duplication
S000001206	CDS					YHR163W		8	423724	424473	W		2011-02-03	2005-11-07	
S000028753	ORF	Dubious	YER087C-A			chromosome 5		5	332368	331817	C		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps ORF AIM10/YER087W
S000028753	CDS					YER087C-A		5	332368	331817	C		2011-02-03	2003-07-29	
S000001207	ORF	Verified	YHR164C	DNA2	bifunctional ATP-dependent DNA helicase/ssDNA endodeoxyribonuclease DNA2|WEB2	chromosome 8	L000003158	8	429178	424610	C		2011-02-03	1996-07-31	ATP-dependent 5'-flap endonuclease and DNA helicase; tracking protein for flap cleavage during Okazaki fragment maturation; involved in DNA repair/processing of meiotic DNA double strand breaks; cell cycle-dependent localization to telomeric chromatin and replicating chromosomes; required for telomerase-dependent telomere synthesis; stability, localization and nuclease activity regulated by sumoylation; forms nuclear foci upon replication stress; human homolog DNA2 complements yeast dna2 mutant
S000001207	CDS					YHR164C		8	429178	424610	C		2011-02-03	1996-07-31	
